0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.6972449,-1.5554105,1.1477284,0.37323087,2.1129332,-1.6821569,-0.075103216,0.75019884,-1.9574101,-1.8644757,0.5971005,1.9291152,-0.71903044,4.886159,-0.09101136,-1.6000545,0.17955503,-2.029776,-0.776017,1.8312196,0.6807503,-3.204872,-2.6800983,1.5329219,2.5167234,-1.3776971,3.1783323,-3.3140786,-0.37790176,0.09260028,-4.3567843,2.2421155
-0.2571291,-0.55603004,-0.32170573,0.6671364,0.772423,-2.0757523,-0.6577015,-0.056390192,-1.8351898,-1.7001204,0.41727415,1.2750676,-0.9674498,2.877333,0.689709,-1.9973166,-1.5107037,-1.3473394,-0.5425191,1.3203379,-0.09801701,-2.0867953,-1.141743,1.8164494,2.009975,-0.77942914,3.02576,-1.5280114,0.74079967,-1.0355525,-3.313834,1.8002568
0.5511914,-1.0459938,0.36581892,0.07311387,1.7182562,-0.5321722,0.30730596,0.93138504,-1.493631,-0.7428909,1.0128405,0.6881698,-0.64866585,1.8947062,0.027523115,-1.5917919,-1.9829929,-0.934533,-0.9734663,0.5891112,-0.19025172,-1.9551331,-2.6316135,1.9022952,1.187732,-0.103164725,2.6370902,-2.1263268,0.004908696,1.0346267,-2.2806017,1.8327636
-0.8917968,-1.8766122,1.7602155,0.47256577,1.446018,-0.35366693,0.13012594,1.67281,-1.2641456,-1.263702,0.5901966,1.5183802,-0.18185735,5.2560024,-0.5373464,-1.6564344,0.2999411,-1.1713843,-0.56846225,1.5039773,-0.29683414,-2.1950786,-2.7087018,1.0827274,1.2756878,-0.88431627,2.6729362,-2.4095862,1.6938238,-0.098971486,-3.7167337,2.3345947
-0.86649865,-2.4140635,1.6415018,-0.2135679,1.1047714,-0.26935205,-0.4527982,1.8915157,0.03794025,-1.458433,0.84339947,2.021584,0.5318969,4.173919,-1.6091763,-1.6246817,-0.59992296,-0.64273417,0.032188907,0.73133665,0.41595855,-2.467015,-2.6164906,1.9050171,1.543915,-1.9014055,2.264425,-1.8407463,2.3401394,-0.3266755,-2.4639058,2.3461015
1.8859932,-1.4626912,3.7604928,-1.6527095,-2.3156428,2.6352372,-0.3989198,-0.5394374,-0.24181652,-0.90680325,3.5329695,-0.550728,2.5337522,2.5353649,-3.5820053,-1.0646142,-0.31359035,-0.61480695,4.212452,-0.49783412,-3.116554,3.7274127,-2.9880323,0.81131077,-0.1767824,0.47611666,-1.0547191,0.93138283,-0.54563767,0.9536507,1.0617986,-2.423615
-1.5520538,-1.844552,0.8369651,-0.10206506,-0.12013242,0.29843378,1.0294021,1.2183433,-0.96423495,-1.3531715,1.9376765,1.4631917,0.30702502,3.822797,0.2533349,-1.0491191,-0.1656794,-0.19313937,-0.9681683,2.0270536,0.20455594,-1.9319006,-2.2447832,1.7170733,2.163711,-1.3312474,1.3428789,-2.3540404,1.9512755,-0.8408408,-2.41552,0.66750383
0.9436602,-1.2330104,0.05892521,3.0245214,0.21381594,0.059004683,-1.6479887,1.6511346,-1.2945924,-3.3526552,-0.28608078,1.7296895,0.18973479,4.0833707,1.1748792,-3.2646704,-1.2977637,-1.2936512,-1.8488263,0.31536496,-2.618807,0.7904694,-2.7900767,3.1265557,-1.7791183,0.8471599,2.2911398,-0.6640792,2.7532895,-1.5279148,-1.3127213,2.2390501
-0.4083994,-1.4481541,1.1225141,-0.2813279,1.2817986,-1.6338851,-0.080616005,0.17385134,-0.9112371,-0.78161305,0.49714243,1.0055715,-0.6319834,2.72901,-0.6341252,-0.9943918,-0.70335466,-1.0414994,-0.35076362,0.43337366,-0.42757154,-1.4801867,-1.7406065,1.3479912,0.70608157,-0.86412853,1.8657049,-1.737741,0.21728507,0.1438631,-2.0491247,1.9814876
-0.570199,-1.0893643,0.65993375,0.7185188,0.40851662,-2.6421623,-0.682095,0.93349713,-0.8968178,-1.6704675,0.8031587,1.9234793,-0.5677945,4.827274,-0.4397552,-1.9429643,-1.2659642,-1.8186605,-0.44327444,1.6660056,0.5748949,-2.3081896,-2.9623883,1.6153343,1.5681444,-1.7213236,2.5711408,-2.2673979,0.0117782205,-0.5181913,-3.7385416,2.049635
-0.91764694,-0.7970934,0.4413333,-0.13493338,-0.75488496,1.0048833,1.8374496,1.6494393,-1.5934694,-2.924347,1.8417684,1.369977,0.089879446,4.062041,0.7673788,-2.2376978,0.68187195,-0.98407876,-1.3607643,2.3644931,-1.3728236,-0.92798173,-1.1085209,2.457262,2.6724966,-0.95378876,1.708074,-2.7263665,1.5971396,-0.7121459,-1.2859693,0.5822778
-1.5907578,-2.1144943,1.1522697,0.43903315,1.6087334,-0.5705715,0.26848003,1.4329401,-1.6542684,-0.9593526,0.25265908,1.5887873,-0.80181885,4.4818096,-0.5697351,-1.3498477,0.22887722,-0.7112991,-0.95097846,0.5362704,0.16169481,-1.9412959,-3.040144,1.903155,1.7545463,-0.8968575,2.1040318,-4.0270457,0.7061321,0.12645423,-3.750602,2.664576
-0.4785076,-2.102133,1.7408147,-0.55062586,1.2894394,-0.4213417,0.86528707,1.6969937,-1.3357035,-0.57057655,2.0710595,2.0014086,0.039560713,4.1284895,-1.0561392,-1.5644981,-1.3762134,-1.4317197,-0.55173975,2.1571498,-0.8027313,-2.7778833,-3.732101,1.6520941,1.8834683,0.26807466,2.8084931,-1.9738154,0.6026397,0.02640346,-3.5803723,1.6161034
0.6489432,-1.1287903,2.0761733,2.002761,-1.2119861,2.03106,0.83099955,2.5375302,-0.9252008,-3.7187436,1.3576419,0.843072,1.9042007,6.1372585,0.4299069,-3.6695325,-0.23599796,-0.77517444,-0.55478317,1.1174227,-3.9307907,2.215656,-2.1731544,3.1732767,-0.9495931,1.0657332,1.1210513,-0.181022,3.9616401,-1.0367782,-1.1034206,0.9354352
-1.1125181,-2.201285,0.8788895,0.6159962,0.69864106,-0.6535565,0.1636127,0.6707517,-1.473981,-1.907551,1.0541443,1.5439204,-0.31076747,2.945768,0.4445747,-1.3547019,-2.359955,-0.7663695,-1.2379382,1.1108936,0.6368699,-2.5163414,-4.212314,2.7908938,1.1120398,-0.7234738,1.8289773,-1.7084862,0.38851786,-0.6827245,-2.090376,1.0722784
-1.1023339,-1.8165543,0.8554048,-0.3467911,0.8156886,-1.3285899,-0.48929477,1.0764565,-0.17739372,-1.1481048,0.41242522,1.256543,0.04320707,3.7187252,-0.90983766,-1.4046663,-0.8511403,-0.53136045,-0.23349561,0.86711806,0.29337886,-2.4096081,-2.1241038,1.1171044,0.98047376,-1.4556694,2.1475077,-1.6621029,1.81137,-0.3951156,-2.4067428,2.1528609
-0.88887244,-1.4049823,1.5920831,-0.5243992,0.9981537,-0.70436966,0.16683072,0.52045774,-0.42516166,-0.92265165,0.53548574,1.0591547,-0.24857655,3.4265952,-0.808025,-0.83283126,0.7863452,-0.8731228,0.34769356,0.7577217,0.02775147,-1.6628197,-0.6430081,0.5553589,1.5022471,-1.1641759,1.4862086,-1.3324178,1.4567562,-0.33686408,-1.8566061,1.6465962
