0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1.9928846,1.0786422,-1.9735398,-0.21151131,-1.0011773,0.9100755,-1.1579924,0.8232517,-0.4148388,-3.7071638,0.30447432,1.6010902,0.5399218,0.66122353,-0.11499214,0.054802984,-0.25580895,-2.3264446,0.93415487,1.4195535,-0.6769073,-0.7933809,0.99074066,-0.34395388,-0.116760075,0.73991996,-0.57704544,1.6899942,1.0849118,1.2220197,0.37011808,0.7409593
0.1249429,-0.49841595,1.1923807,-0.6498322,-0.13372567,-0.7592852,-0.82928306,0.27171308,-0.023091758,0.0167979,0.20932384,0.4829587,0.08395241,-0.70228994,0.5323423,-0.32978892,-1.4043925,-1.1566807,0.38190308,-1.1974797,-0.14607358,-0.3622373,-0.41203374,1.1336694,-0.15674317,0.011039909,-0.54173255,-0.6744508,0.6789632,-1.0362725,-1.90557,0.13748837
3.2619274,0.36031824,-0.18840879,0.07895039,-1.8211255,0.047962427,0.029935807,-0.63978726,1.1643715,-0.7459232,-1.8135047,-0.7450296,-2.9620705,-1.2360554,-0.39445555,-1.342404,-1.1659497,0.62927014,2.243808,-0.8095958,-0.05982106,2.834659,1.0092636,-1.0966705,-1.7841957,2.5303743,-1.3094367,0.15232885,-0.6835837,-0.46687904,0.3267901,1.8246436
0.16311273,-0.35325986,0.48274994,-0.016517699,0.04398343,0.32364902,-0.75814986,-0.16680935,-0.24965757,0.1413032,0.463879,-0.107587114,0.6170325,-0.9819199,0.2239763,0.5433774,-1.1965863,-0.5085193,-0.20513852,-0.9479395,0.10197118,-0.45938873,-0.18739457,1.326644,0.4800068,0.7523515,-0.988351,-0.25387228,0.64219606,0.07174135,-0.33749852,-1.0176308
0.39717075,0.71383965,-0.37961847,0.58555937,-0.9733751,0.93126774,-1.0965118,-0.8875515,-1.5509833,-1.2633663,-0.2876924,1.1610787,1.1562498,0.7105921,0.92045236,0.7187478,0.09360094,-0.5404799,0.46549714,-1.0795724,-1.7885406,-0.6089704,-1.4697988,-0.32466185,-0.13567388,0.552397,0.92043686,0.4659465,-0.47017312,0.4620192,0.68296957,0.38334864
-1.1867498,0.14800254,-1.0050907,-1.4138145,-0.27029514,0.3829956,-1.342431,-0.6022868,-0.6871531,-1.013435,-0.51137906,1.2252231,-0.5849975,-0.81375897,-1.1546512,-0.43571085,0.28300598,-0.14998518,-0.4526742,0.39273494,-0.048450902,-0.8409984,-2.034285,1.6755131,0.5337277,0.6420113,0.063492686,-0.13335724,0.46254224,0.27704468,-0.17821081,0.72588027
0.11503844,0.62101245,0.21840842,0.8596994,0.41401532,-0.156116,-0.17247851,0.0011899029,-0.544323,0.09750798,-0.44095296,0.8608718,-0.8892502,-0.23537275,1.4938922,-1.3515708,0.13515423,0.125131,-0.016261801,-0.88759494,-0.7191498,0.20467009,0.22233662,-0.45782715,-0.014618546,-0.91556036,1.1840599,-0.6882091,-0.14861178,0.49060237,-0.09995725,-0.7034885
-0.20318985,-0.4383336,0.36464322,0.09226471,1.3184031,-2.5747232,-2.3244421,1.149295,0.49694118,-0.75743926,-1.7932993,1.0481215,1.0911419,-1.1495452,0.50876135,-0.2754446,0.82772154,0.53380615,-0.3370954,1.1208668,-1.5254173,-0.18206379,-0.23115042,1.4554445,-0.4653449,-1.5302651,0.0010731257,-0.4165448,-0.26198906,-0.26482487,-0.66949975,0.19297388
0.44044054,0.2620358,-0.68201685,-1.3999594,0.087295294,-1.6146746,0.2287843,1.5767949,0.010962918,-1.2613413,0.9030496,-0.32472366,0.045187935,-0.561939,0.9152639,1.2322662,0.33242595,1.6037776,0.11317803,1.2428863,-0.114242665,0.74099004,-0.24751112,0.75719905,1.1243594,0.43092066,-0.2919878,0.89368725,-0.046128936,0.28182143,-0.32597536,-1.5427191
-0.4071421,0.008122474,0.47953567,-0.19769235,-0.11947955,0.09104826,-0.09105195,-0.28150153,-0.7458334,-0.07371113,0.059664473,0.83222747,-1.3939073,0.5635831,0.7961713,0.5856042,-0.41048524,-0.23082452,-0.091582894,-0.39111567,-0.26987734,0.016981177,-0.81473833,-0.16394964,0.54564065,-0.97500026,1.4445968,0.54632944,2.047017,-0.19489819,-0.5246418,-1.8297347
